page_name,Link,Record Count
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1414188627272126,108
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1367763315331074,108
Lounge by Zalando,https://www.facebook.com/ads/library/?id=1055101860768612,108
Lounge by Zalando,https://www.facebook.com/ads/library/?id=2143878433232428,108
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1027090870109346,108
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1794235438667569,108
SNYKS,https://www.facebook.com/ads/library/?id=1367711452133484,108
SNYKS,https://www.facebook.com/ads/library/?id=1636567797855416,108
Modivo,https://www.facebook.com/ads/library/?id=1004987608830223,108
Boozt.com,https://www.facebook.com/ads/library/?id=1722518995754673,108
Sportland Latvija,https://www.facebook.com/ads/library/?id=1576385374155227,108
Boozt.com,https://www.facebook.com/ads/library/?id=1711670306733542,108
SNYKS,https://www.facebook.com/ads/library/?id=2421021608420723,108
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1033743672913240,108
Sportland Latvija,https://www.facebook.com/ads/library/?id=1004986619196182,108
Boozt.com,https://www.facebook.com/ads/library/?id=3139299709604275,105
Sportland Eesti,https://www.facebook.com/ads/library/?id=822205287645305,105
SNYKS,https://www.facebook.com/ads/library/?id=1334792302079682,104
Zalando,https://www.facebook.com/ads/library/?id=1218886207078206,104
Zalando,https://www.facebook.com/ads/library/?id=1361298119397932,104
Zalando,https://www.facebook.com/ads/library/?id=1268956925329692,104
Zalando,https://www.facebook.com/ads/library/?id=4352169234996058,104
Zalando,https://www.facebook.com/ads/library/?id=1013551021843393,104
Zalando,https://www.facebook.com/ads/library/?id=1463699672021927,104
Zalando,https://www.facebook.com/ads/library/?id=949511870845250,104
Boozt.com,https://www.facebook.com/ads/library/?id=972038675263538,104
Zalando,https://www.facebook.com/ads/library/?id=2598578747203876,104
SNYKS,https://www.facebook.com/ads/library/?id=1010904641438483,104
Zalando,https://www.facebook.com/ads/library/?id=1570490958412219,104
Zalando,https://www.facebook.com/ads/library/?id=2414507828980120,104
Zalando,https://www.facebook.com/ads/library/?id=788966450475576,104
Zalando,https://www.facebook.com/ads/library/?id=2386522895141941,104
Zalando,https://www.facebook.com/ads/library/?id=1451686696542013,104
Zalando,https://www.facebook.com/ads/library/?id=1477625093973141,104
Zalando,https://www.facebook.com/ads/library/?id=1472198024622601,104
Zalando,https://www.facebook.com/ads/library/?id=792381940036831,104
Zalando,https://www.facebook.com/ads/library/?id=2941947842668721,104
SNYKS,https://www.facebook.com/ads/library/?id=1000756806193786,104
SNYKS,https://www.facebook.com/ads/library/?id=1453145486580414,104
Zalando,https://www.facebook.com/ads/library/?id=1267922461972068,104
Zalando,https://www.facebook.com/ads/library/?id=958469636525085,104
Zalando,https://www.facebook.com/ads/library/?id=1997930111604461,104
Zalando,https://www.facebook.com/ads/library/?id=1407700853992440,104
Zalando,https://www.facebook.com/ads/library/?id=1178651804192954,104
Zalando,https://www.facebook.com/ads/library/?id=1831892934141432,104
BSTN Store,https://www.facebook.com/ads/library/?id=974359991609254,104
Zalando,https://www.facebook.com/ads/library/?id=1294788849367765,104
SNYKS,https://www.facebook.com/ads/library/?id=1537528731084300,104
Zalando,https://www.facebook.com/ads/library/?id=929160426315059,104
Zalando,https://www.facebook.com/ads/library/?id=1251336299779458,104
Zalando,https://www.facebook.com/ads/library/?id=776710152158645,104
Zalando,https://www.facebook.com/ads/library/?id=1502699204871621,104
Zalando,https://www.facebook.com/ads/library/?id=1296392592350798,104
Zalando,https://www.facebook.com/ads/library/?id=26117989884535630,104
BSTN Store,https://www.facebook.com/ads/library/?id=2065243247672778,104
Zalando,https://www.facebook.com/ads/library/?id=1280546120615229,104
Zalando,https://www.facebook.com/ads/library/?id=1268231598588397,104
Zalando,https://www.facebook.com/ads/library/?id=1718139426233097,104
Zalando,https://www.facebook.com/ads/library/?id=1520093906783209,104
Zalando,https://www.facebook.com/ads/library/?id=2117112712448021,104
Boozt.com,https://www.facebook.com/ads/library/?id=834062059104530,104
Zalando,https://www.facebook.com/ads/library/?id=1502506727962473,104
Zalando,https://www.facebook.com/ads/library/?id=3250451821801889,104
Zalando,https://www.facebook.com/ads/library/?id=2067257310509290,104
Zalando,https://www.facebook.com/ads/library/?id=1849409563128367,104
Zalando,https://www.facebook.com/ads/library/?id=2677853309251921,104
Zalando,https://www.facebook.com/ads/library/?id=1658615348637394,104
Zalando,https://www.facebook.com/ads/library/?id=861384646932003,104
Zalando,https://www.facebook.com/ads/library/?id=767897649453966,104
Zalando,https://www.facebook.com/ads/library/?id=1461879622394586,104
Zalando,https://www.facebook.com/ads/library/?id=2107263396782339,104
Zalando,https://www.facebook.com/ads/library/?id=1690220085277197,104
Zalando,https://www.facebook.com/ads/library/?id=1427644314971775,104
BSTN Store,https://www.facebook.com/ads/library/?id=3213192175530452,104
Boozt.com,https://www.facebook.com/ads/library/?id=1462477979008890,104
Zalando,https://www.facebook.com/ads/library/?id=939824235077668,104
Zalando,https://www.facebook.com/ads/library/?id=25964774259874430,104
Zalando,https://www.facebook.com/ads/library/?id=2552094715184816,104
Zalando,https://www.facebook.com/ads/library/?id=777096514798036,104
Zalando,https://www.facebook.com/ads/library/?id=892660423813671,104
Zalando,https://www.facebook.com/ads/library/?id=1648458109644285,104
Zalando,https://www.facebook.com/ads/library/?id=1675241603918199,104
Zalando,https://www.facebook.com/ads/library/?id=947359541156214,104
Zalando,https://www.facebook.com/ads/library/?id=26715939604677308,104
Zalando,https://www.facebook.com/ads/library/?id=1602912770918470,104
Zalando,https://www.facebook.com/ads/library/?id=1461086332321327,104
Zalando,https://www.facebook.com/ads/library/?id=26150051454612080,104
SNYKS,https://www.facebook.com/ads/library/?id=1564990368550185,104
Zalando,https://www.facebook.com/ads/library/?id=1423015679313966,104
Weekend.ee,https://www.facebook.com/ads/library/?id=2816052172061730,104
Zalando,https://www.facebook.com/ads/library/?id=922910137055009,104
Zalando,https://www.facebook.com/ads/library/?id=2334779797003544,104
Zalando,https://www.facebook.com/ads/library/?id=2079060896358515,104
Zalando,https://www.facebook.com/ads/library/?id=2211810766017082,104
SNYKS,https://www.facebook.com/ads/library/?id=839650705622681,104
Zalando,https://www.facebook.com/ads/library/?id=1126657049546646,104
Zalando,https://www.facebook.com/ads/library/?id=1921396252585566,104
Zalando,https://www.facebook.com/ads/library/?id=3942257102739375,104
Zalando,https://www.facebook.com/ads/library/?id=1136151598561161,104
Zalando,https://www.facebook.com/ads/library/?id=1637813407218127,104
Zalando,https://www.facebook.com/ads/library/?id=1754976348797084,104
Zalando,https://www.facebook.com/ads/library/?id=1463302325468479,104
Zalando,https://www.facebook.com/ads/library/?id=1443303990762155,104
Zalando,https://www.facebook.com/ads/library/?id=2812584332406487,104
Zalando,https://www.facebook.com/ads/library/?id=3409427072554860,104
Zalando,https://www.facebook.com/ads/library/?id=1638282117208731,104
Zalando,https://www.facebook.com/ads/library/?id=1257396283026050,104
Zalando,https://www.facebook.com/ads/library/?id=893301383467481,104
Zalando,https://www.facebook.com/ads/library/?id=4484373965125713,104
Zalando,https://www.facebook.com/ads/library/?id=1699268331430742,104
Zalando,https://www.facebook.com/ads/library/?id=1811777176176494,104
Zalando,https://www.facebook.com/ads/library/?id=945020747930626,104
Zalando,https://www.facebook.com/ads/library/?id=1426389042566464,104
Zalando,https://www.facebook.com/ads/library/?id=907919531861586,104
Weekend.ee,https://www.facebook.com/ads/library/?id=1538824077637596,104
Weekend.ee,https://www.facebook.com/ads/library/?id=783756711431285,104
Zalando,https://www.facebook.com/ads/library/?id=1251386983815464,104
Zalando,https://www.facebook.com/ads/library/?id=1642051520441898,104
Zalando,https://www.facebook.com/ads/library/?id=1275436057797246,104
Zalando,https://www.facebook.com/ads/library/?id=1595021421644855,104
Zalando,https://www.facebook.com/ads/library/?id=1616429649604297,104
Zalando,https://www.facebook.com/ads/library/?id=1429416558129368,104
Boozt.com,https://www.facebook.com/ads/library/?id=1652206299250342,104
Zalando,https://www.facebook.com/ads/library/?id=924476733635664,104
Zalando,https://www.facebook.com/ads/library/?id=701313233008968,104
Zalando,https://www.facebook.com/ads/library/?id=1561822485104605,104
Zalando,https://www.facebook.com/ads/library/?id=1400996191338044,104
BSTN Store,https://www.facebook.com/ads/library/?id=1280984217076935,104
Zalando,https://www.facebook.com/ads/library/?id=1590412875552202,104
Zalando,https://www.facebook.com/ads/library/?id=1214602214190057,104
Zalando,https://www.facebook.com/ads/library/?id=2033431313868605,104
Zalando,https://www.facebook.com/ads/library/?id=950843297299995,104
Zalando,https://www.facebook.com/ads/library/?id=1392282289612627,104
Zalando,https://www.facebook.com/ads/library/?id=768768229297979,104
Zalando,https://www.facebook.com/ads/library/?id=1468121828007643,104
Weekend.ee,https://www.facebook.com/ads/library/?id=1559375505810497,104
Zalando,https://www.facebook.com/ads/library/?id=1405995901262339,104
Zalando,https://www.facebook.com/ads/library/?id=2158351084900611,104
Zalando,https://www.facebook.com/ads/library/?id=901562096000074,104
Zalando,https://www.facebook.com/ads/library/?id=1583727286015719,104
Zalando,https://www.facebook.com/ads/library/?id=869497976118114,104
Zalando,https://www.facebook.com/ads/library/?id=1730659161243589,104
Zalando,https://www.facebook.com/ads/library/?id=795856213559705,104
Weekend.lv,https://www.facebook.com/ads/library/?id=2216117745878420,104
Boozt.com,https://www.facebook.com/ads/library/?id=2598994103853707,102
Lounge by Zalando,https://www.facebook.com/ads/library/?id=28007467375553376,102
BSTN Store,https://www.facebook.com/ads/library/?id=996183813456606,102
Boozt.com,https://www.facebook.com/ads/library/?id=2122080501707344,102
Boozt.com,https://www.facebook.com/ads/library/?id=27107052772300616,102
BSTN Store,https://www.facebook.com/ads/library/?id=1749991586020644,102
Sportland Eesti,https://www.facebook.com/ads/library/?id=1561993161975992,102
Boozt.com,https://www.facebook.com/ads/library/?id=1317012677183728,102
Boozt.com,https://www.facebook.com/ads/library/?id=1541901710899492,102
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1235866079612618,100
Sportland Latvija,https://www.facebook.com/ads/library/?id=883575054433334,100
Weekend.ee,https://www.facebook.com/ads/library/?id=1504822944266741,100
Sportland Eesti,https://www.facebook.com/ads/library/?id=1692704458675668,100
Sportland Eesti,https://www.facebook.com/ads/library/?id=1347984640855675,100
Sportland Latvija,https://www.facebook.com/ads/library/?id=986955241010121,100
Weekend.ee,https://www.facebook.com/ads/library/?id=1581320590286211,100
Weekend.ee,https://www.facebook.com/ads/library/?id=1045815794609885,100
Sportland Eesti,https://www.facebook.com/ads/library/?id=1061506263042788,100
Boozt.com,https://www.facebook.com/ads/library/?id=1745139273346945,100
Boozt.com,https://www.facebook.com/ads/library/?id=1784561349093667,100
SNYKS,https://www.facebook.com/ads/library/?id=1394401505965446,99
Boozt.com,https://www.facebook.com/ads/library/?id=27634013576267744,98
Boozt.com,https://www.facebook.com/ads/library/?id=1756588232014201,98
Boozt.com,https://www.facebook.com/ads/library/?id=3105272116530061,98
Boozt.com,https://www.facebook.com/ads/library/?id=2221508525368606,98
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2490913214740823,98
Boozt.com,https://www.facebook.com/ads/library/?id=1520226242629386,98
Boozt.com,https://www.facebook.com/ads/library/?id=1517658670039912,98
Boozt.com,https://www.facebook.com/ads/library/?id=867918072635324,98
SNYKS,https://www.facebook.com/ads/library/?id=1566537648452649,96
SNYKS,https://www.facebook.com/ads/library/?id=1585345006511927,96
BSTN Store,https://www.facebook.com/ads/library/?id=1012942264841169,96
Boozt.com,https://www.facebook.com/ads/library/?id=2415016939009355,96
BSTN Store,https://www.facebook.com/ads/library/?id=1428752285941095,96
Boozt.com,https://www.facebook.com/ads/library/?id=921325231013688,96
BSTN Store,https://www.facebook.com/ads/library/?id=1403488945211835,96
Boozt.com,https://www.facebook.com/ads/library/?id=1323551716488361,96
Boozt.com,https://www.facebook.com/ads/library/?id=2054174755239690,96
Boozt.com,https://www.facebook.com/ads/library/?id=1593199189005048,96
Boozt.com,https://www.facebook.com/ads/library/?id=1763104068209079,96
Sportland Eesti,https://www.facebook.com/ads/library/?id=2508079113002745,96
Boozt.com,https://www.facebook.com/ads/library/?id=1726011508645951,96
SNYKS,https://www.facebook.com/ads/library/?id=1579819526881413,96
SNYKS,https://www.facebook.com/ads/library/?id=2972999449716686,96
SNYKS,https://www.facebook.com/ads/library/?id=1615174003304443,96
Boozt.com,https://www.facebook.com/ads/library/?id=1581643743565640,96
SNYKS,https://www.facebook.com/ads/library/?id=1655597212169031,96
Boozt.com,https://www.facebook.com/ads/library/?id=1007169242288068,95
Boozt.com,https://www.facebook.com/ads/library/?id=1339449737784447,95
Boozt.com,https://www.facebook.com/ads/library/?id=1993003108034262,91
Boozt.com,https://www.facebook.com/ads/library/?id=1052119147486925,91
BSTN Store,https://www.facebook.com/ads/library/?id=1017873411031762,91
Boozt.com,https://www.facebook.com/ads/library/?id=1333689578958587,91
Sportland Latvija,https://www.facebook.com/ads/library/?id=932522702443633,90
Boozt.com,https://www.facebook.com/ads/library/?id=1567179258106856,90
Boozt.com,https://www.facebook.com/ads/library/?id=1595940882186094,90
Boozt.com,https://www.facebook.com/ads/library/?id=2293613261175104,90
ABOUT YOU,https://www.facebook.com/ads/library/?id=1585018906370103,90
Modivo,https://www.facebook.com/ads/library/?id=1535960074921641,90
Boozt.com,https://www.facebook.com/ads/library/?id=2888118951535830,90
Zalando,https://www.facebook.com/ads/library/?id=2126993781426097,90
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=4509328979312879,90
BSTN Store,https://www.facebook.com/ads/library/?id=1559713409233067,90
Boozt.com,https://www.facebook.com/ads/library/?id=1617292319822977,90
Sportland Eesti,https://www.facebook.com/ads/library/?id=1356045713139342,90
Boozt.com,https://www.facebook.com/ads/library/?id=1728106434908382,90
Boozt.com,https://www.facebook.com/ads/library/?id=1673710313696009,90
ABOUT YOU,https://www.facebook.com/ads/library/?id=2347813392420285,90
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1553864676281489,90
SNYKS,https://www.facebook.com/ads/library/?id=1729221388395026,88
SNYKS,https://www.facebook.com/ads/library/?id=917846534010121,88
Boozt.com,https://www.facebook.com/ads/library/?id=1538810234406165,85
Sportland Eesti,https://www.facebook.com/ads/library/?id=4472754402870301,85
ABOUT YOU,https://www.facebook.com/ads/library/?id=1022779257338048,85
Sportland Latvija,https://www.facebook.com/ads/library/?id=1963013507689119,85
Boozt.com,https://www.facebook.com/ads/library/?id=1081263677575462,85
Boozt.com,https://www.facebook.com/ads/library/?id=1284190450308899,85
ABOUT YOU,https://www.facebook.com/ads/library/?id=4367881683356283,85
Boozt.com,https://www.facebook.com/ads/library/?id=935139012937415,85
Boozt.com,https://www.facebook.com/ads/library/?id=1379802116951151,85
Boozt.com,https://www.facebook.com/ads/library/?id=2727310390998573,85
Boozt.com,https://www.facebook.com/ads/library/?id=1034457142775089,85
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1759755408353252,84
Sportland Latvija,https://www.facebook.com/ads/library/?id=1587174926331395,84
Boozt.com,https://www.facebook.com/ads/library/?id=1373895864849726,84
Boozt.com,https://www.facebook.com/ads/library/?id=2092211498049685,84
Boozt.com,https://www.facebook.com/ads/library/?id=1593760562316317,84
Sportland Eesti,https://www.facebook.com/ads/library/?id=1047191334482070,84
SNYKS,https://www.facebook.com/ads/library/?id=2718383445258296,84
Boozt.com,https://www.facebook.com/ads/library/?id=1043074494880575,84
Boozt.com,https://www.facebook.com/ads/library/?id=1000360922763496,84
Boozt.com,https://www.facebook.com/ads/library/?id=1347890167476651,84
Modivo,https://www.facebook.com/ads/library/?id=1535364811366840,80
Boozt.com,https://www.facebook.com/ads/library/?id=811993115269672,80
Sportland Latvija,https://www.facebook.com/ads/library/?id=958867373860799,80
Sportland Eesti,https://www.facebook.com/ads/library/?id=903901672147268,80
Ballzy Latvija,https://www.facebook.com/ads/library/?id=1340723818265822,80
Sportland Latvija,https://www.facebook.com/ads/library/?id=1588472626001939,80
Boozt.com,https://www.facebook.com/ads/library/?id=1063237086074917,80
Boozt.com,https://www.facebook.com/ads/library/?id=1394783425906162,80
Boozt.com,https://www.facebook.com/ads/library/?id=1027909343309508,80
Boozt.com,https://www.facebook.com/ads/library/?id=2441172289711942,80
Boozt.com,https://www.facebook.com/ads/library/?id=1282122493997335,78
Boozt.com,https://www.facebook.com/ads/library/?id=930490616722473,78
Boozt.com,https://www.facebook.com/ads/library/?id=929162356623187,78
Weekend.lv,https://www.facebook.com/ads/library/?id=1392844552705361,78
Boozt.com,https://www.facebook.com/ads/library/?id=1389397389713319,78
Zalando,https://www.facebook.com/ads/library/?id=756111774003279,78
Boozt.com,https://www.facebook.com/ads/library/?id=4873978716162434,78
BSTN Store,https://www.facebook.com/ads/library/?id=834119203083178,78
Zalando,https://www.facebook.com/ads/library/?id=1155525883201704,78
Boozt.com,https://www.facebook.com/ads/library/?id=1334647635493653,78
Boozt.com,https://www.facebook.com/ads/library/?id=897249326760248,78
Zalando,https://www.facebook.com/ads/library/?id=1257453509645519,78
Zalando,https://www.facebook.com/ads/library/?id=725125247234976,78
Zalando,https://www.facebook.com/ads/library/?id=917203700905906,78
BSTN Store,https://www.facebook.com/ads/library/?id=1894919511477036,78
Zalando,https://www.facebook.com/ads/library/?id=1963275431256999,78
Boozt.com,https://www.facebook.com/ads/library/?id=4013402648963335,78
Boozt.com,https://www.facebook.com/ads/library/?id=2725536764512801,78
Boozt.com,https://www.facebook.com/ads/library/?id=1067580782266809,78
Boozt.com,https://www.facebook.com/ads/library/?id=1041397148447067,78
Boozt.com,https://www.facebook.com/ads/library/?id=1591645498571350,78
Zalando,https://www.facebook.com/ads/library/?id=1848863689164679,78
BSTN Store,https://www.facebook.com/ads/library/?id=26139886642373290,78
Zalando,https://www.facebook.com/ads/library/?id=942918184898446,78
Boozt.com,https://www.facebook.com/ads/library/?id=1005427365432763,78
Boozt.com,https://www.facebook.com/ads/library/?id=1041416615066084,78
Zalando,https://www.facebook.com/ads/library/?id=1557541525360017,78
Zalando,https://www.facebook.com/ads/library/?id=946229947762741,78
Zalando,https://www.facebook.com/ads/library/?id=1242378957999882,78
BSTN Store,https://www.facebook.com/ads/library/?id=25566886422987264,78
Zalando,https://www.facebook.com/ads/library/?id=1803269763686201,78
Boozt.com,https://www.facebook.com/ads/library/?id=957989936624863,78
Boozt.com,https://www.facebook.com/ads/library/?id=2425071671319025,78
Zalando,https://www.facebook.com/ads/library/?id=2483694518762849,78
Zalando,https://www.facebook.com/ads/library/?id=1640833080274397,78
Zalando,https://www.facebook.com/ads/library/?id=1275886384412982,78
BSTN Store,https://www.facebook.com/ads/library/?id=1898051874248402,78
BSTN Store,https://www.facebook.com/ads/library/?id=1021772563902418,78
Boozt.com,https://www.facebook.com/ads/library/?id=1685949819339230,78
BSTN Store,https://www.facebook.com/ads/library/?id=1724407205253893,78
Boozt.com,https://www.facebook.com/ads/library/?id=1042309781819660,78
Zalando,https://www.facebook.com/ads/library/?id=26399567879656148,78
Zalando,https://www.facebook.com/ads/library/?id=1483936853302645,78
Zalando,https://www.facebook.com/ads/library/?id=1291531572900382,78
Boozt.com,https://www.facebook.com/ads/library/?id=857439527193907,78
Sportland Eesti,https://www.facebook.com/ads/library/?id=4417742945133801,77
SNYKS,https://www.facebook.com/ads/library/?id=784418011400367,77
Weekend.lv,https://www.facebook.com/ads/library/?id=1071920971834273,76
Boozt.com,https://www.facebook.com/ads/library/?id=1526283362562554,76
Boozt.com,https://www.facebook.com/ads/library/?id=3045139535682543,75
Boozt.com,https://www.facebook.com/ads/library/?id=2485879058544779,75
Boozt.com,https://www.facebook.com/ads/library/?id=1395194866126195,75
Boozt.com,https://www.facebook.com/ads/library/?id=882445187928735,75
Boozt.com,https://www.facebook.com/ads/library/?id=1949630822369433,75
Boozt.com,https://www.facebook.com/ads/library/?id=1550991860052965,75
Boozt.com,https://www.facebook.com/ads/library/?id=1572472827585286,75
Boozt.com,https://www.facebook.com/ads/library/?id=1226845592890902,75
Boozt.com,https://www.facebook.com/ads/library/?id=2093161917751527,75
Boozt.com,https://www.facebook.com/ads/library/?id=2000549924681555,75
Boozt.com,https://www.facebook.com/ads/library/?id=1562084495464198,72
Boozt.com,https://www.facebook.com/ads/library/?id=1545800053854239,72
Boozt.com,https://www.facebook.com/ads/library/?id=2053070421976418,72
Boozt.com,https://www.facebook.com/ads/library/?id=1558627749129945,72
Ballzy Lietuva,https://www.facebook.com/ads/library/?id=971088552625134,72
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=4313228968821382,72
ABOUT YOU,https://www.facebook.com/ads/library/?id=906451705852020,72
Sportland Latvija,https://www.facebook.com/ads/library/?id=1323306219787818,72
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1023772703765611,72
Boozt.com,https://www.facebook.com/ads/library/?id=4350104741922605,72
Sportland Lietuva,https://www.facebook.com/ads/library/?id=910745788778262,72
Boozt.com,https://www.facebook.com/ads/library/?id=895190939678747,72
Boozt.com,https://www.facebook.com/ads/library/?id=1985036928794646,72
Sportland Latvija,https://www.facebook.com/ads/library/?id=3496416993858405,72
Boozt.com,https://www.facebook.com/ads/library/?id=1847788656626822,72
Boozt.com,https://www.facebook.com/ads/library/?id=4393776917604980,72
Boozt.com,https://www.facebook.com/ads/library/?id=2576798302773799,72
Boozt.com,https://www.facebook.com/ads/library/?id=1425170142870416,72
Boozt.com,https://www.facebook.com/ads/library/?id=1417953433574276,72
Boozt.com,https://www.facebook.com/ads/library/?id=3936482596646683,72
Boozt.com,https://www.facebook.com/ads/library/?id=998073236180062,72
Modivo,https://www.facebook.com/ads/library/?id=1541263577549557,72
ABOUT YOU,https://www.facebook.com/ads/library/?id=1553332763158264,72
Boozt.com,https://www.facebook.com/ads/library/?id=1398194388848884,72
ABOUT YOU,https://www.facebook.com/ads/library/?id=2967708320249931,72
SNYKS,https://www.facebook.com/ads/library/?id=1612411920451769,72
SNYKS,https://www.facebook.com/ads/library/?id=1346389836934122,72
Sportland Eesti,https://www.facebook.com/ads/library/?id=2201258587274355,72
Boozt.com,https://www.facebook.com/ads/library/?id=1719232539272832,72
Boozt.com,https://www.facebook.com/ads/library/?id=1603608064721486,72
Boozt.com,https://www.facebook.com/ads/library/?id=3733136736850187,72
Boozt.com,https://www.facebook.com/ads/library/?id=1014158264663510,72
Boozt.com,https://www.facebook.com/ads/library/?id=1513225326587493,72
Boozt.com,https://www.facebook.com/ads/library/?id=1058841556798422,72
SNYKS,https://www.facebook.com/ads/library/?id=3209658172559421,72
Boozt.com,https://www.facebook.com/ads/library/?id=1592702545707657,70
Boozt.com,https://www.facebook.com/ads/library/?id=1306876541518857,70
Weekend.ee,https://www.facebook.com/ads/library/?id=1307048628224038,70
Boozt.com,https://www.facebook.com/ads/library/?id=2562398297563723,70
Boozt.com,https://www.facebook.com/ads/library/?id=2089197708658093,70
Boozt.com,https://www.facebook.com/ads/library/?id=890261843736855,70
Boozt.com,https://www.facebook.com/ads/library/?id=918191674638604,70
Boozt.com,https://www.facebook.com/ads/library/?id=2465846300604060,70
Boozt.com,https://www.facebook.com/ads/library/?id=2060672211502944,70
Boozt.com,https://www.facebook.com/ads/library/?id=1569022044684373,70
Boozt.com,https://www.facebook.com/ads/library/?id=2582603148838694,68
Sportland Eesti,https://www.facebook.com/ads/library/?id=1541294430780977,68
Sportland Eesti,https://www.facebook.com/ads/library/?id=1043431208626896,68
Boozt.com,https://www.facebook.com/ads/library/?id=1040795515473250,68
Sportland Eesti,https://www.facebook.com/ads/library/?id=1724368688711743,68
Boozt.com,https://www.facebook.com/ads/library/?id=2133814574148512,68
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=2656541774748570,68
Sportland Eesti,https://www.facebook.com/ads/library/?id=1716775066266134,68
Boozt.com,https://www.facebook.com/ads/library/?id=1030558046626640,68
Boozt.com,https://www.facebook.com/ads/library/?id=1032769676300357,68
Sportland Eesti,https://www.facebook.com/ads/library/?id=3299020353612518,68
Boozt.com,https://www.facebook.com/ads/library/?id=1316428411544528,68
Sportland Eesti,https://www.facebook.com/ads/library/?id=1384316213761490,68
BSTN Store,https://www.facebook.com/ads/library/?id=1958741611439747,68
Boozt.com,https://www.facebook.com/ads/library/?id=1676443853663962,66
Boozt.com,https://www.facebook.com/ads/library/?id=4477944875816823,66
Boozt.com,https://www.facebook.com/ads/library/?id=1329266442646173,66
Boozt.com,https://www.facebook.com/ads/library/?id=2096485641297286,66
Weekend.ee,https://www.facebook.com/ads/library/?id=2018010502188312,66
BSTN Store,https://www.facebook.com/ads/library/?id=1512097486797912,65
Weekend.lv,https://www.facebook.com/ads/library/?id=2514114995695888,65
Boozt.com,https://www.facebook.com/ads/library/?id=926041597195628,65
Boozt.com,https://www.facebook.com/ads/library/?id=2335247447007932,65
Boozt.com,https://www.facebook.com/ads/library/?id=2269027340587228,65
Weekend.ee,https://www.facebook.com/ads/library/?id=1305183778356880,65
Boozt.com,https://www.facebook.com/ads/library/?id=1583618540041738,65
Weekend.lv,https://www.facebook.com/ads/library/?id=1464369128795475,65
Weekend.lv,https://www.facebook.com/ads/library/?id=1538935907639420,65
Boozt.com,https://www.facebook.com/ads/library/?id=1259873869427267,65
Boozt.com,https://www.facebook.com/ads/library/?id=1552690879927651,65
Boozt.com,https://www.facebook.com/ads/library/?id=2680672078993756,65
Boozt.com,https://www.facebook.com/ads/library/?id=1058176723569380,65
Weekend.lv,https://www.facebook.com/ads/library/?id=1581837706856781,65
BSTN Store,https://www.facebook.com/ads/library/?id=1055065913647902,64
Sportland Eesti,https://www.facebook.com/ads/library/?id=1753925605735860,64
Boozt.com,https://www.facebook.com/ads/library/?id=1028869263361189,64
Weekend.lv,https://www.facebook.com/ads/library/?id=1406259391378061,64
JD Sports Lithuania,https://www.facebook.com/ads/library/?id=1446140760140109,63
SNYKS,https://www.facebook.com/ads/library/?id=1733603407884740,63
BSTN Store,https://www.facebook.com/ads/library/?id=1061493633120065,63
Weekend.ee,https://www.facebook.com/ads/library/?id=1727032901648516,63
Sportland Eesti,https://www.facebook.com/ads/library/?id=1770527233943640,60
Boozt.com,https://www.facebook.com/ads/library/?id=1780447819963801,60
Sportland Eesti,https://www.facebook.com/ads/library/?id=1420411859905716,60
Boozt.com,https://www.facebook.com/ads/library/?id=877250252110985,60
Sportland Eesti,https://www.facebook.com/ads/library/?id=1714948839722590,60
Weekend.ee,https://www.facebook.com/ads/library/?id=1334302655512766,60
Boozt.com,https://www.facebook.com/ads/library/?id=1003952385708586,60
Sportland Eesti,https://www.facebook.com/ads/library/?id=2537647586700174,60
Boozt.com,https://www.facebook.com/ads/library/?id=1012410891564130,60
Boozt.com,https://www.facebook.com/ads/library/?id=1646479079753521,60
Boozt.com,https://www.facebook.com/ads/library/?id=955311104219011,60
Boozt.com,https://www.facebook.com/ads/library/?id=1562357035269629,60
Boozt.com,https://www.facebook.com/ads/library/?id=2019586502252357,60
Sportland Eesti,https://www.facebook.com/ads/library/?id=1959617691423151,60
Weekend.ee,https://www.facebook.com/ads/library/?id=1122058833451480,60
Sportland Eesti,https://www.facebook.com/ads/library/?id=1817875082954979,60
Sportland Lietuva,https://www.facebook.com/ads/library/?id=1020431537507769,60
BSTN Store,https://www.facebook.com/ads/library/?id=2069583600583241,60
Boozt.com,https://www.facebook.com/ads/library/?id=1541818561055948,60
Sportland Eesti,https://www.facebook.com/ads/library/?id=1015911494598272,60
Boozt.com,https://www.facebook.com/ads/library/?id=4270926226385685,60
Weekend.ee,https://www.facebook.com/ads/library/?id=1395935649117203,60
Boozt.com,https://www.facebook.com/ads/library/?id=1433319518592206,60
Boozt.com,https://www.facebook.com/ads/library/?id=1370618954993113,60
Boozt.com,https://www.facebook.com/ads/library/?id=2352809632124515,60
